C_0.50,C_0.75,C_0.90,C_1.00,L_q_common,L_q_cross_parent,L_q_total,L_q_variable,L_q_within_parent,archive_abs_error,eta_cross,eta_var,overall_pass,placement_id,skeleton_id,surface_id
0.7279911651436081,0.6705556145241661,0.582064253114308,0.5436914661302362,14.954597398702932,21.057878346084117,27.50566880356496,12.551071404862027,6.447790457480832,0.0,0.7655832147355328,0.45630853386976383,True,P_hard,S00,saddle
0.8185817423007079,0.657236498804241,0.6366564475825115,0.5466371024997652,14.93670391406056,21.74360223782571,27.32471660952977,12.388012695469213,5.581114371704046,0.0,0.7957484993729965,0.45336289750023495,True,P_hard,S01,saddle
0.9208343635392006,0.7443279852511183,0.6728784295608963,0.5446901988346621,14.93659209996016,21.465997632200835,27.422178941196783,12.485586841236628,5.956181308995938,0.0,0.782796935219182,0.4553098011653381,True,P_hard,S02,saddle
0.9639615268803854,0.7826557866616898,0.673284290350023,0.5450651959849151,14.943318606608932,21.579129905851378,27.415653607467707,12.472335000858777,5.836523701616318,0.0,0.7871098101404911,0.4549348040150849,True,P_hard,S03,saddle
0.9157012042399125,0.7331792479978921,0.6746244692996359,0.5461021662404559,14.936477539567395,21.81624088515652,27.351068102137262,12.414590562569867,5.534827216980735,3.552713678800501e-15,0.797637620720624,0.45389783375954407,True,P_hard,S04,saddle
0.7605352797154439,0.7031034559576982,0.6146178365501671,0.5436485541633844,14.95438743239953,21.25031534257967,27.507453699408238,12.553066267008706,6.25713835682856,0.0,0.772529350582414,0.45635144583661547,True,P_hard,S05,saddle
0.8154416617218937,0.7052232360383203,0.6338268765389642,0.5442533933930378,14.935801459948056,20.95298952608552,27.4427346549625,12.506933195014442,6.489745128876975,0.0,0.7635168211013755,0.45574660660696215,True,P_hard,S06,saddle
0.8513167699376119,0.7598573435220398,0.6713910786651189,0.5436272239584954,14.957051234515815,21.465981998751758,27.513433057314565,12.556381822798745,6.047451058562797,3.552713678800501e-15,0.7802000555159704,0.45637277604150445,True,P_hard,S07,saddle
0.920408096205035,0.7438013333923946,0.6732611683415832,0.5449996800369405,14.936583861125323,21.565818753847356,27.406591982059343,12.470008120934017,5.840773228211984,0.0,0.7868843659205996,0.4550003199630593,True,P_hard,S08,saddle
0.9626567505717317,0.7644437937230565,0.6730470088680076,0.5451010643347018,14.95816438486994,21.64914909317302,27.441084531960037,12.482920147090102,5.791935438787006,0.0,0.7889319778144601,0.4548989356652983,True,P_hard,S09,saddle
0.8689185433292098,0.7616381486042128,0.6729526857365042,0.5448718136478147,14.95418870059605,21.55973608077496,27.44533361063506,12.491144910039004,5.88559752986009,3.552713678800501e-15,0.7855519771281108,0.45512818635218516,True,P_hard,S10,saddle
0.869566586720114,0.7615938136151646,0.6729256094056287,0.5448696625292387,14.957040381264731,21.681517387365602,27.450675656698188,12.493635275433455,5.769158269332574,3.552713678800501e-15,0.7898354728501968,0.4551303374707612,True,P_hard,S11,saddle
0.9999999999999993,0.7818883784813814,0.6726241144444456,0.544530427649749,14.94332414335291,21.528934306544937,27.44258793369891,12.499263790346,5.913653627153966,0.0,0.784508165139479,0.45546957235025093,True,P_hard,S12,saddle
0.837887524755177,0.7804819903695047,0.6717307665014673,0.5439192512754806,14.957136208467384,21.21489998371614,27.498817468573094,12.541681260105719,6.283917484856947,0.0,0.7714840831959956,0.4560807487245197,True,P_hard,S13,saddle
0.9225776005420406,0.7616780474577974,0.6734131662829428,0.5451227206295878,14.936583780747744,21.53787058928284,27.400405845305407,12.463822064557663,5.862535256022566,0.0,0.7860420283874368,0.45487727937041217,True,P_hard,S14,saddle
0.9327356969943343,0.7809544162163892,0.6718151216208758,0.5438683176839284,14.942288200802672,21.146423067285273,27.474092008952894,12.531803808150222,6.3276689416676195,3.552713678800501e-15,0.7696859667061738,0.4561316823160716,True,P_hard,S15,saddle
0.8986184930624669,0.7330473709638655,0.674522402657548,0.546067010774485,14.943295766421889,21.862516869677695,27.365315010016555,12.422019243594661,5.502798140338856,3.552713678800501e-15,0.7989134004733852,0.4539329892255147,True,P_hard,S16,saddle
0.9292364297477765,0.7808417626295622,0.671682736737276,0.5437126552089102,14.935294310772345,21.238461598515567,27.46909450734372,12.533800196571377,6.230632908828144,3.552713678800501e-15,0.7731766182841439,0.4562873447910899,True,P_hard,S17,saddle
0.9621162769210526,0.7818387962146872,0.6725748736669926,0.5444820103204376,14.942091501523187,21.42957419419849,27.44276434905442,12.500672847531225,6.013190154855923,0.0,0.7808824913419072,0.45551798967956203,True,P_hard,S18,saddle
0.8738895254779118,0.7813110222995514,0.6721212878956686,0.5441161398589232,14.942283167200099,21.249435286739594,27.461569456613233,12.519286289413136,6.212134169873642,3.552713678800501e-15,0.773788086668235,0.4558838601410769,True,P_hard,S19,saddle
0.9812302683764617,0.9294313345434579,0.7771656809371026,0.25565201366582146,28.484181477724402,85.83631743015212,111.41778650317158,82.93360502544716,25.581469073019495,0.0,0.7704004910177311,0.7443479863341783,True,P_easy,S00,hemisphere
0.9663308382420134,0.9335324494770083,0.7785608170921097,0.25611032589019533,28.484153777614583,85.98215407695152,111.2182950008305,82.73414122321586,25.236140923878978,0.0,0.773093618062653,0.7438896741098041,True,P_easy,S01,hemisphere
0.9850357330844821,0.9396623557523426,0.7789708444693463,0.25624570890005344,28.484173006022154,86.48227156618944,111.15960976787392,82.67543676185177,24.677338201684513,1.4210854715202004e-14,0.7780008561273626,0.7437542910999466,True,P_easy,S02,hemisphere
0.9837819512293823,0.9424982619622838,0.7776345599309906,0.2558057747513717,28.484176355625724,85.47224430834738,111.35079488846834,82.86661853284257,25.878550580120983,0.0,0.7675943794919332,0.7441942252486278,True,P_easy,S03,hemisphere
0.9926328035071125,0.9440827612580271,0.7789427090964054,0.2562365421407299,28.484184023812798,86.16792671093468,111.16362945675701,82.67944543294419,24.995702745822367,0.0,0.7751449564216889,0.74376345785927,True,P_easy,S04,hemisphere
