L_q,admitted,candidate_id,continuation_runtime,failure_reason,fraction_R_G_ge_1p1,fraction_R_G_ge_1p2,fraction_R_G_ge_1p5,fraction_R_G_ge_2p0,full_lift_found,job_id,max_log_kappa_R,median_log_kappa_R,metric_samples,min_joint_limit_margin_normalized,min_sigma_min_5,minimum_absolute_joint_margin_rad,p75_log_kappa_R,p90_log_kappa_R,rotation_delta_degrees,strict_kinematics_pass,surface_id,total_runtime,transform_base_from_surface,translation_delta_m,witness_file
,False,T32,6.101210914552212,continuous_lift_not_found_under_budget,,,,,False,hemisphere/T32,,,,,,,,,"[2.083824867976565, -2.77290850382067, 1.2460777208659053]",,hemisphere,6.372520248405635,"[[0.825864827266016, -0.5429482472026119, -0.1521659881329758, -0.16442876073907436], [0.5637635625079953, 0.800274494191136, 0.20428259724072298, 0.4575428525208263], [0.010859681080363956, -0.2544954514460586, 0.9670129950109769, 0.25347996665768524], [0.0, 0.0, 0.0, 1.0]]","[0.010342958327450483, 0.02058676503799811, -0.027873521144345624]",
120.02544917578106,True,T33,7.2954886658117175,,0.9541666666666667,0.9125,0.7791666666666667,0.30833333333333335,True,hemisphere/T33,4.83985508249133,1.2122541804370863,240,0.0825834994531997,0.13134088258019552,0.5922350020533083,1.4681817586740193,2.482830964093964,"[9.074787099047942, 4.870626643747896, 8.411981326627235]",True,hemisphere,11.560239419341087,"[[0.7488141934268288, -0.6621513874495287, -0.02885903361501018, -0.1724224489276433], [0.6618921455656462, 0.7448488579224839, 0.08425536475546619, 0.4842991121938843], [-0.03429418844401118, -0.08219318067963785, 0.9960261992983573, 0.31117371928064286], [0.0, 0.0, 0.0, 1.0]]","[0.002349270138881518, 0.04734302471105606, 0.029820231478612028]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/hemisphere_T33.npz
105.83160223503882,True,T34,3.1767732491716743,,0.95,0.9166666666666666,0.6541666666666667,0.25416666666666665,True,hemisphere/T34,3.7237871539973884,1.0056702965345083,240,0.07196408323900495,0.24746952914825954,0.45215033499066815,1.393554726885239,2.410932152725954,"[-6.778572123255035, 4.125873623067292, 3.0961019372676977]",True,hemisphere,7.575423149392009,"[[0.7970635768637779, -0.6015893862947762, -0.05272442256293708, -0.2108909200322166], [0.5784763460715924, 0.7355345009993772, 0.3526387881037144, 0.4071051049039299], [-0.1733631202787369, -0.3115753650997969, 0.9342729902925314, 0.2719677180042011], [0.0, 0.0, 0.0, 1.0]]","[-0.03611920096569175, -0.02985098257889829, -0.009385769797829721]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/hemisphere_T34.npz
84.93622299221002,True,T35,9.561950768344104,,0.95,0.9041666666666667,0.6083333333333333,0.2791666666666667,True,hemisphere/T35,3.3356056932724947,0.9565731375378002,240,0.11253406401543208,0.26020032050578296,0.9551045680477692,1.4027478550917611,1.8545100732418038,"[-9.543668729073548, 2.095610253884505, 10.328890126662252]",True,hemisphere,13.796762581914663,"[[0.7235913994888462, -0.6763201449267836, -0.13786423811847523, -0.13812689427977526], [0.669069915822333, 0.6382004903136627, 0.3808485025635481, 0.3802410943515224], [-0.1695904900849969, -0.36781951515602745, 0.914301848375642, 0.29784257869706454], [0.0, 0.0, 0.0, 1.0]]","[0.03664482478674959, -0.05671499313130576, 0.016489090895033684]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/hemisphere_T35.npz
23.5365166114594,True,T00,0.0,,1.0,0.9875,0.8666666666666667,0.6666666666666666,True,saddle/T00,4.62612888413688,1.5432729550002358,240,0.0819451023393095,0.4427346121452326,1.0297532951346522,1.8299331994930255,2.2935306296766464,"[0, 0, 0]",True,saddle,2.643483765423298,"[[0.9469076695120848, 0.31391274148915205, -0.06945974481638399, -0.2294924715007776], [-0.28622545885938666, 0.9214866098747405, 0.26255935428449584, 0.4405300030188727], [0.14642695148068188, -0.22873831894180438, 0.9624125567176228, 0.4434006226322089], [0.0, 0.0, 0.0, 1.0]]","[0, 0, 0]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T00.npz
22.999316218925888,True,T01,9.269553122110665,,1.0,1.0,0.6833333333333333,0.21666666666666667,True,saddle/T01,2.1718369432665527,0.890590761708407,240,0.10413740811699532,0.9081656859199425,1.3086302426132477,1.2968022679724045,1.6179081650174283,"[9.640894791577939, -9.159275163313737, -18.926260680092565]",True,saddle,12.410926735028625,"[[0.7702949645878987, 0.6109628895486079, -0.1826746154366924, -0.26300142266210974], [-0.5883600876555081, 0.7913987174924187, 0.16589296912575247, 0.49133935189769967], [0.2459229041478868, -0.02030806602733435, 0.9690766263148126, 0.455659890787476], [0.0, 0.0, 0.0, 1.0]]","[-0.03350895116133215, 0.050809348878827, 0.012259268155267053]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T01.npz
25.309906193373116,True,T02,7.796954143792391,,1.0,1.0,0.4666666666666667,0.22083333333333333,True,saddle/T02,2.23219313210343,0.7947085266725438,240,0.08507570786718835,0.5704674686368887,1.0690936738280783,1.1361003358544646,1.7138670410237489,"[8.182572922633305, 5.482335658327955, 11.400321227550478]",True,saddle,11.473901896737516,"[[0.9938574352077103, 0.11066609331587364, 0.0006436400813890263, -0.2856995169757275], [-0.10987127030826833, 0.9859893957399721, 0.125511813982477, 0.4528428150013219], [0.013255279823506572, -0.12481156708625536, 0.9920919162447973, 0.4397153788161723], [0.0, 0.0, 0.0, 1.0]]","[-0.05620704547494991, 0.012312811982449198, -0.003685243816036625]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T02.npz
22.291432482454418,True,T03,10.435549097135663,,1.0,0.9541666666666667,0.8375,0.5125,True,saddle/T03,4.767031943636223,1.425761607462047,240,0.0861379957870958,0.3620942098771078,1.082442787499045,1.77718911881379,2.156320852676011,"[-3.250007450893955, 9.793639814899535, 12.310566663859852]",True,saddle,14.67816941998899,"[[0.9978028795328556, 0.062200748623077645, 0.022814040998262484, -0.24051094679674856], [-0.06624483357361248, 0.9419576841986435, 0.329131194516614, 0.45654995016142114], [-0.001017654531795072, -0.3299193659818373, 0.9440085679321966, 0.4134963524103434], [0.0, 0.0, 0.0, 1.0]]","[-0.011018475295970956, 0.016019947142548438, -0.029904270221865533]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T03.npz
21.166415311329917,True,T04,8.262758564203978,,0.9958333333333333,0.9375,0.7916666666666666,0.2916666666666667,True,saddle/T04,3.1532918571126842,1.2001291129324152,240,0.07817428552558746,0.8520679906121162,0.9823677781430318,1.449385125588642,1.7542155811128322,"[4.946337830502557, -9.086409417624171, 8.81489463471884]",True,saddle,12.227046637795866,"[[0.9506999022652078, 0.18576905909827068, -0.2483134158974647, -0.22522974367420168], [-0.15391495363687605, 0.9777942229418926, 0.14222743978718977, 0.42010764110190857], [0.2692208812107307, -0.09699646520983952, 0.9581815083046187, 0.38753744475573465], [0.0, 0.0, 0.0, 1.0]]","[0.004262727826575927, -0.020422361916964143, -0.055863177876474275]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T04.npz
,False,T05,4.948997875675559,joint_margin_interior_gate,,,,,True,saddle/T05,,,,,0.5656403175296053,0.0,,,"[-1.967060725346366, -2.8317153761798703, 2.8232508007655923]",,saddle,8.280943566933274,"[[0.9507400942540957, 0.28101506993014114, -0.13085795218431062, -0.19636061625881268], [-0.23448652563658676, 0.9280600425416223, 0.2893451688425511, 0.49985385872722154], [0.20275438952731883, -0.2444076265377167, 0.9482381397189233, 0.4501652508834469], [0.0, 0.0, 0.0, 1.0]]","[0.03313185524196491, 0.05932385570834889, 0.00676462825123797]",
24.9285757824507,True,T06,5.270950444042683,,1.0,1.0,0.925,0.6083333333333333,True,saddle/T06,4.484816339098649,1.4995380434057881,240,0.08515907812641754,0.5249925652326598,1.0701413361862508,1.7369322366239772,2.3073310667560634,"[5.885145585255316, 2.197269628403248, -9.629570603638506]",True,saddle,8.810707085765898,"[[0.8871373467382511, 0.4614877842711371, -0.004043883125455547, -0.21303228618232722], [-0.454533382005077, 0.8752188645137149, 0.16550330462667628, 0.4571160373512346], [0.07991703613900324, -0.14498608266947557, 0.9862009446187513, 0.3976950272150948], [0.0, 0.0, 0.0, 1.0]]","[0.01646018531845035, 0.016586034332361943, -0.04570559541711409]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T06.npz
22.065826860250034,True,T07,3.0056053632870317,,0.9458333333333333,0.8791666666666667,0.7958333333333333,0.32916666666666666,True,saddle/T07,3.591166511144568,1.2400750210008393,240,0.08540635654604434,0.6765426643688773,1.0732487307730807,1.4852933297031767,1.896365093151816,"[6.757055189319292, -4.617246593838946, 1.6186265974792136]",True,saddle,6.71620964910835,"[[0.9429826717652309, 0.29571450917248254, -0.15276324759373427, -0.1807675787236524], [-0.27493952324088466, 0.9507315066334592, 0.14324056986254843, 0.4204799157215745], [0.18759514735350136, -0.0930727208120096, 0.9778269424238973, 0.4712895645310349], [0.0, 0.0, 0.0, 1.0]]","[0.048724892777125176, -0.020050087297298194, 0.02788894189882596]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T07.npz
23.13684315663362,True,T08,8.913047541864216,,1.0,0.9958333333333333,0.8791666666666667,0.55,True,saddle/T08,4.000114313148097,1.4092961370869084,240,0.08173873891481312,0.6377352309631409,1.0271600539243293,1.6649661667357272,2.1043035135618697,"[4.764130309229753, 0.7237413651717954, 0.30296430804902386]",True,saddle,11.98831679020077,"[[0.9499343227238599, 0.30701460016720356, -0.058024286254411625, -0.22781244265862627], [-0.2923790247615686, 0.9389370745500819, 0.18141575431810783, 0.4417821576312365], [0.11017843886457926, -0.15536796748205897, 0.9816931833775042, 0.39053597154903524], [0.0, 0.0, 0.0, 1.0]]","[0.0016800288421513349, 0.0012521546123638524, -0.052864651083173654]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T08.npz
22.727708556447205,True,T09,7.72699735686183,,1.0,1.0,0.8666666666666667,0.4041666666666667,True,saddle/T09,4.118034648675524,1.2797231894006698,240,0.07755767355312077,0.5904758743817871,0.9746191977844658,1.5559051090802438,2.0134996467640645,"[8.943574213361217, 4.256671955904112, 11.79094778862904]",True,saddle,10.426223418675363,"[[0.9940756437880816, 0.1071575731225355, -0.018189803456880052, -0.2553151703270325], [-0.10458526570939064, 0.9885996421673884, 0.10831744874676474, 0.4250329335244218], [0.029589468123094667, -0.10577335216868332, 0.9939499289940075, 0.3918301777327664], [0.0, 0.0, 0.0, 1.0]]","[-0.025822698826254924, -0.015497069494450892, -0.05157044489944252]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T09.npz
22.435108202705596,True,T10,8.463763155043125,,1.0,0.9458333333333333,0.85,0.65,True,saddle/T10,4.521084067899227,1.5731051967610639,240,0.08728844407643996,0.4018776254982965,1.0968997578732935,1.895950243429127,2.3439011618831853,"[-5.173171512241588, -7.112929425352556, -1.155733701767975]",True,saddle,11.2386439954862,"[[0.9126969170206128, 0.3680168735098451, -0.17761733719743503, -0.18879808042937607], [-0.290324965627743, 0.8898668002920339, 0.3519211446777069, 0.44882189590251403], [0.28756869091456827, -0.2696305964649716, 0.9190231713377119, 0.5004623008944005], [0.0, 0.0, 0.0, 1.0]]","[0.040694391071401534, 0.00829189288364135, 0.05706167826219159]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T10.npz
21.17874308143717,True,T11,5.71690855640918,,1.0,0.9666666666666667,0.7666666666666667,0.18333333333333332,True,saddle/T11,2.337803165153013,1.048313142148378,240,0.0020411728456190526,0.9161075051810059,0.025650153623730354,1.2813608621704393,1.809966196658546,"[-6.541835409130288, -4.076310686877465, -8.080230375606469]",True,saddle,8.65928427875042,"[[0.8849770320541852, 0.45840987111377, -0.08170705478734495, -0.27265033576742187], [-0.39600306917169503, 0.8332654621630944, 0.3858111439198233, 0.4438861499212472], [0.24494330352790467, -0.3090777566108269, 0.9189525115180085, 0.4762168079431756], [0.0, 0.0, 0.0, 1.0]]","[-0.04315786426664429, 0.0033561469023745266, 0.032816185310966695]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T11.npz
23.77149974456497,True,T12,7.87560180388391,,1.0,0.9541666666666667,0.325,0.13333333333333333,True,saddle/T12,1.7217431863606565,0.6696524760744333,240,0.11915196981671144,0.9167463495958266,1.4973089304653264,1.1246083861043683,1.423014587829737,"[-3.5163147360534097, -8.042253955152049, -17.351218927680474]",True,saddle,11.409997342154384,"[[0.7905469937315414, 0.604827975868765, -0.09601338609024702, -0.26334971502192717], [-0.5369011973579342, 0.7599266329299746, 0.36639953171275774, 0.4143266005930529], [0.2945718163328577, -0.238106346345922, 0.9254905795588397, 0.48013091249843937], [0.0, 0.0, 0.0, 1.0]]","[-0.03385724352114959, -0.026203402425819797, 0.036730289866230434]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T12.npz
22.84009956430127,True,T13,8.509914102964103,,1.0,0.9833333333333333,0.8583333333333333,0.5208333333333334,True,saddle/T13,3.9834857699941,1.3994420610716523,240,0.08890998642865265,0.6169518941107542,1.1172766752572922,1.6693348030352908,2.1137438796498924,"[5.4260599003510315, -7.612294268935847, -8.631728578413078]",True,saddle,11.852709833532572,"[[0.8675422243493217, 0.46695906318211783, -0.17123002739913978, -0.17013183060232917], [-0.43390709818692963, 0.878859147091205, 0.19832102691625472, 0.45279800887455934], [0.2430948767745415, -0.09775394051494016, 0.9650642714346915, 0.43498986945216433], [0.0, 0.0, 0.0, 1.0]]","[0.05936064089844843, 0.012268005855686673, -0.008410753180044563]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T13.npz
21.328084135060873,True,T14,6.613199412822723,,1.0,1.0,0.49583333333333335,0.09166666666666666,True,saddle/T14,2.465631963533571,0.8020983768241299,240,0.08408073576449285,0.8724218610572021,1.0565904762962077,1.1142336423982324,1.346416733998073,"[8.991320518293513, 7.967100038776658, 10.178725570361845]",True,saddle,10.492962608113885,"[[0.990640775818106, 0.12765421323066345, 0.04832447755497896, -0.2509612248960086], [-0.13261448958882172, 0.9839569102164766, 0.11934067197875607, 0.48131159395927403], [-0.03231486403495573, -0.12463226180128902, 0.9916766352398838, 0.42624709638758035], [0.0, 0.0, 0.0, 1.0]]","[-0.02146875339523102, 0.04078159094040136, -0.017153526244628563]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T14.npz
22.532980877734392,True,T15,4.277771475724876,,1.0,1.0,0.7791666666666667,0.44166666666666665,True,saddle/T15,4.824724062311144,1.258983388809014,240,0.08698436964871901,0.3604481395849697,1.0930786430662698,1.6601387490075479,2.0962109351025835,"[1.1929860833392283, 9.027188034583698, 13.427175612960056]",True,saddle,7.464743687771261,"[[0.9982071946370973, 0.054539938020279344, 0.0246534325293652, -0.2338827877170156], [-0.05903267536030871, 0.9650939078522414, 0.25516444161813273, 0.4630999754326562], [-0.009876224710904527, -0.25616233951780104, 0.9665833207738619, 0.3872340913255554], [0.0, 0.0, 0.0, 1.0]]","[-0.004390316216238005, 0.022569972413783487, -0.05616653130665348]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T15.npz
24.58649572925342,True,T16,6.895513721741736,,0.9958333333333333,0.9708333333333333,0.8666666666666667,0.6083333333333333,True,saddle/T16,5.518912764452309,1.4944890012727199,240,0.07368267432311683,0.2581114265388402,0.9259244849605288,1.7933173413276216,2.3342141438291506,"[4.892270543360979, 1.9082020116510119, 5.10713500224265]",True,saddle,9.814650349318981,"[[0.9731526655118237, 0.2240739511730699, -0.05258092822422746, -0.2633593794853226], [-0.21188309426415552, 0.9614002979318951, 0.17554207900532082, 0.40333801724062657], [0.08988572730016531, -0.15968823232208434, 0.9830667446748305, 0.47774170294601154], [0.0, 0.0, 0.0, 1.0]]","[-0.033866907984545044, -0.03719198577824614, 0.03434108031380262]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T16.npz
24.983074629614883,True,T17,8.556104384362698,,0.8208333333333333,0.5625,0.3875,0.025,True,saddle/T17,1.5971073304412389,0.569837085743434,240,0.08778465784537852,0.5875553784659437,1.1031353686550078,1.0021757456023266,1.0884045683002475,"[0.9228338698307895, 4.518168673344174, -15.686459258193368]",True,saddle,11.641868464648724,"[[0.8415466622876572, 0.5351708845073592, 0.07342574186288318, -0.25904553781835493], [-0.536042636757402, 0.8105435317417206, 0.23596074828206118, 0.4411113898057322], [0.06676456223683173, -0.23793130842171487, 0.9689846158232105, 0.3848938864434732], [0.0, 0.0, 0.0, 1.0]]","[-0.02955306631757734, 0.0005813867868595529, -0.05850673618873567]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T17.npz
20.9090169381481,True,T18,5.356552363373339,,0.9666666666666667,0.875,0.8208333333333333,0.2916666666666667,True,saddle/T18,2.7766360152816287,1.2235444644130826,240,0.07618087828471155,0.869200216227492,0.9573178652594336,1.4307737437252828,1.6777731179563806,"[-0.5138420352346085, -0.9617525510208865, 14.795136520540296]",True,saddle,8.70953016076237,"[[0.9857195036367572, 0.07252734468051793, -0.15197646009727434, -0.24271910458763654], [-0.03432174048760298, 0.970082055928298, 0.24033897498289383, 0.3942663919831154], [0.16486078454261555, -0.23169071850102196, 0.9587180673589466, 0.3842904970039415], [0.0, 0.0, 0.0, 1.0]]","[-0.013226633086858945, -0.046263611035757296, -0.05911012562826742]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T18.npz
22.587943183145008,True,T19,4.821795053780079,,0.9833333333333333,0.95,0.4,0.0625,True,saddle/T19,2.043218665926432,0.754336249840299,240,0.15250330652500024,0.856461454188732,1.4585777605469958,1.058689864785639,1.2317797581207919,"[-4.262206887755586, 2.460548555383353, 6.033082355990498]",True,saddle,7.48210240714252,"[[0.976793404258101, 0.20442758494448793, -0.06390624313503696, -0.20211132135240562], [-0.1728449957295858, 0.9285669429734081, 0.32846314841738183, 0.48742228401011123], [0.1264881529990449, -0.30979476259417893, 0.9423523503552728, 0.4714206223742712], [0.0, 0.0, 0.0, 1.0]]","[0.02738115014837196, 0.046892280991238544, 0.02801999974206229]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T19.npz
,False,T20,6.752588547766209,joint_margin_interior_gate,,,,,True,saddle/T20,,,,,0.5824878569500429,0.0,,,"[-4.954428762555779, -8.017729169457104, -16.019827555363577]",,saddle,9.008608062751591,"[[0.8031634196405051, 0.5878936702974836, -0.09648602891363796, -0.24107655459174515], [-0.5141244917336395, 0.765786395516993, 0.38632525602232964, 0.49468319833195684], [0.3010058609911056, -0.26067648314576664, 0.9173021545727221, 0.4462476433557749], [0.0, 0.0, 0.0, 1.0]]","[-0.011584083090967548, 0.05415319531308416, 0.002847020723565963]",
22.792465035180527,True,T21,5.047987317666411,,1.0,0.9208333333333333,0.7625,0.375,True,saddle/T21,4.965145632701477,1.2189204595016774,240,0.07315258234607684,0.30829603407154976,0.9192631477420932,1.5390851582858742,2.0419490719760613,"[9.596421542660632, -8.041407296966863, 10.422687647188912]",True,saddle,8.704990518279374,"[[0.9642997981426763, 0.144321588687955, -0.22202967896337308, -0.24025520762010621], [-0.13439802349843688, 0.9891542056153088, 0.059254778653382065, 0.39375023953199223], [0.22817333451064647, -0.027299021083775476, 0.973237737074637, 0.5014630140068995], [0.0, 0.0, 0.0, 1.0]]","[-0.010762736119328625, -0.046779763486880475, 0.05806239137469056]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T21.npz
24.373204534694196,True,T22,13.145714706741273,,1.0,1.0,0.6833333333333333,0.08333333333333333,True,saddle/T22,2.316970524313435,0.8924957633215516,240,0.08446215173517164,0.8059649666928328,1.0613834943218263,1.0509436637734197,1.2857225902578873,"[9.428836958564688, -5.6651975222165945, -19.155629201976915]",True,saddle,15.972532631829381,"[[0.7804888618869014, 0.612631032149629, -0.12458071647638486, -0.1980775137958482], [-0.5954203767719384, 0.7891801412844515, 0.15056320774683438, 0.3918246763571282], [0.19055632079585372, -0.043335009513480766, 0.9807193102795592, 0.3864618857341028], [0.0, 0.0, 0.0, 1.0]]","[0.0314149577049294, -0.048705326661744465, -0.05693873689810615]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T22.npz
30.18174341765303,True,T23,2.3937111226841807,,1.0,1.0,0.975,0.6666666666666666,True,saddle/T23,3.3469100119794812,1.5229480565754614,240,0.07433113069144318,0.7607858972807668,0.9340732340983378,1.7659642361508796,2.1658079195407276,"[-7.092550307428624, 6.985743350236291, -16.526042454527467]",True,saddle,5.532736076042056,"[[0.8464641988978173, 0.5110568172551153, 0.149396417364501, -0.28610336098936334], [-0.5285681222534517, 0.7727434391174093, 0.35140193146660265, 0.38359258035399424], [0.06414125132655778, -0.3764153382077708, 0.9242279984074239, 0.4148426706319983], [0.0, 0.0, 0.0, 1.0]]","[-0.056610889488585746, -0.05693742266487844, -0.028557952000210614]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T23.npz
,False,T24,8.401674875058234,joint_margin_interior_gate,,,,,True,saddle/T24,,,,,0.9273506622017745,0.0,,,"[7.69320150778691, -4.57927293122991, 19.950340227283803]",,saddle,10.492518643848598,"[[0.9826977298498571, -0.0201478614428064, -0.18411745008884695, -0.2782140534302474], [0.034096991998051954, 0.9967552832031988, 0.07291296553560292, 0.44898440771774684], [0.1820510007789639, -0.07792925693083899, 0.9801961354900279, 0.45210784150333233], [0.0, 0.0, 0.0, 1.0]]","[-0.04872158192946982, 0.008454404698874138, 0.008707218871123426]",
22.62395588318081,True,T25,10.624010759405792,,1.0,0.9875,0.7708333333333334,0.22083333333333333,True,saddle/T25,2.7397748756467917,1.056078654084715,240,0.07604347531333389,0.8079200797397428,0.9555912073079726,1.3114541764833296,1.9655433802783002,"[-3.9261466488907626, 4.558147408830024, -14.014037174986145]",True,saddle,15.589086819440126,"[[0.8618718020470455, 0.49997622840038475, 0.08485733834327361, -0.26558163160476733], [-0.49909311980029497, 0.8065952735506022, 0.3167177330902669, 0.48652430661745816], [0.0899058096242226, -0.3153217970904571, 0.94471641759602, 0.4821243325313497], [0.0, 0.0, 0.0, 1.0]]","[-0.036089160103989756, 0.045994303598585445, 0.03872370989914074]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T25.npz
21.566627427454527,True,T26,6.373591681942344,,1.0,0.9916666666666667,0.42916666666666664,0.0875,True,saddle/T26,2.0735127292386597,0.7680088110016421,240,0.09763206825586775,0.9109926513722524,1.0451552581347934,1.0678283425488062,1.2515742464427857,"[8.892337298650336, 0.8967959288781718, -0.5922817482500911]",True,saddle,8.993372692726552,"[[0.9451556211156462, 0.32232644910599517, -0.052787423504251675, -0.20634705115139618], [-0.31520660122621386, 0.942487257106809, 0.11118708888491652, 0.45419929458400166], [0.08559001353496544, -0.08845015770479991, 0.9923965533923829, 0.3932852607580245], [0.0, 0.0, 0.0, 1.0]]","[0.023145420349381413, 0.013669291565128985, -0.0501153618741844]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T26.npz
,False,T27,3.325451514683664,continuous_lift_not_found_under_budget,,,,,False,saddle/T27,,,,,,,,,"[5.915322962994074, -9.016035539183937, -7.668985264365737]",,saddle,3.4506222121417522,"[[0.8687970696736278, 0.4533110915941855, -0.19925036001022775, -0.2886089077169252], [-0.41948472868376363, 0.8875982047786839, 0.19026820353061316, 0.4977726430443533], [0.2631049488847115, -0.0817219744704295, 0.9612997996260209, 0.46582332471676796], [0.0, 0.0, 0.0, 1.0]]","[-0.05911643621614763, 0.05724264002548063, 0.022422702084559057]",
22.708546798521645,True,T28,5.690789834596217,,1.0,0.9333333333333333,0.7916666666666666,0.42083333333333334,True,saddle/T28,5.0625557578821665,1.2928929224989671,240,0.08017820722352413,0.2980489378601108,1.0075498196895492,1.609424695605728,2.108377950408318,"[7.277338459598013, -7.932767425161569, 4.757261578138255]",True,saddle,8.477402927353978,"[[0.9447104993441754, 0.24677944305544247, -0.21592123312477784, -0.21237081179856715], [-0.22489369764576436, 0.9668357740440334, 0.12104301213986085, 0.4235039781557428], [0.23863129968236474, -0.06579127992310663, 0.9688790483326518, 0.4844582974953475], [0.0, 0.0, 0.0, 1.0]]","[0.017121659702210426, -0.0170260248631299, 0.04105767486313858]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T28.npz
,False,T29,6.962360326200724,joint_margin_interior_gate,,,,,True,saddle/T29,,,,,0.6133140337725399,0.0,,,"[4.0738002572809595, 0.019848709015178656, -17.24042888829252]",,saddle,9.376398772001266,"[[0.816703326350423, 0.5769928244667469, -0.008657785053937666, -0.25794568224213815], [-0.5632688027303926, 0.800358454679258, 0.20531585397650234, 0.40088010393323503], [0.12539510596041897, -0.16280548067345862, 0.9786574696306464, 0.4525685501640433], [0.0, 0.0, 0.0, 1.0]]","[-0.02845321074136055, -0.03964989908563764, 0.009167927531834347]",
24.32627791402598,True,T30,9.351567700505257,,1.0,1.0,0.475,0.125,True,saddle/T30,2.2411286932914622,0.8052710953455673,240,0.12041605163689037,0.7975527473396427,1.5131938629687864,1.127284614473034,1.5655768156939205,"[-2.042516728662309, 6.152713402282831, -6.18260057215343]",True,saddle,13.62255228124559,"[[0.922413069318473, 0.38073253359651893, 0.06478323403203771, -0.27780488688126725], [-0.382390417056673, 0.87684471986808, 0.2914119183950656, 0.45812247502529135], [0.05414516131380497, -0.2935746499625677, 0.9544015016782287, 0.49773645120274385], [0.0, 0.0, 0.0, 1.0]]","[-0.04831241538048968, 0.01759247200641867, 0.05433582857053493]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T30.npz
24.938281030684752,True,T31,10.220119968056679,,0.9708333333333333,0.9,0.37083333333333335,0.23333333333333334,True,saddle/T31,2.071070879870571,0.7488826605859868,240,0.08403508445717313,0.587959776827173,1.0560168046209313,1.1133646097355634,1.6981334785271658,"[2.8851867225645993, -6.243999199833114, 10.589222093958842]",True,saddle,13.442540111020207,"[[0.9650520427348521, 0.1549615556373914, -0.21133260772471618, -0.23593824384460316], [-0.11789660291264353, 0.9769462107516291, 0.17797890976093805, 0.4701476115352139], [0.23404047905212377, -0.14684351389310088, 0.96107337731964, 0.47382585798295473], [0.0, 0.0, 0.0, 1.0]]","[-0.006445772343825554, 0.029617608516341237, 0.030425235350745844]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T31.npz
20.892164069412473,True,T32,15.296804969199002,,0.9958333333333333,0.9916666666666667,0.8333333333333334,0.5125,True,saddle/T32,2.896112862593422,1.3947161824875094,240,0.08373771099528317,0.746307323951949,1.0522798966969065,1.5828471693763229,1.8629675618820916,"[-4.461493040402322, -2.7627051619128284, 8.31396272184362]",True,saddle,20.068452994339168,"[[0.9674579365197177, 0.19427968251683353, -0.16211275713579107, -0.19409108445102907], [-0.13549991379333926, 0.9388602152026447, 0.3165142487655828, 0.3997526660603021], [0.2136935058138344, -0.2842479573731392, 0.9346326467132373, 0.49791910749348395], [0.0, 0.0, 0.0, 1.0]]","[0.03540138704974853, -0.04077733695857061, 0.05451848486127504]",results/riemannian_anisotropy_utility_v1/r0_scene_calibration/witnesses/saddle_T32.npz
