L_q_reduction,L_q_relative_spread,NUC_equivalent_feasible_candidates,delta_NUC,geometry_L_q,geometry_overall_pass,geometry_skeleton_id,nuc_limit,oracle_E_NUC,oracle_L_q,oracle_skeleton_id,placement_id,surface_id
0.004501619293629688,0.009691752860288618,20,0.029792741332264838,23.637891750323654,True,S16,0.4704456126397843,0.4416710204428552,23.531482960759668,S05,P_easy,saddle
0.004746804307347308,0.0075405222231134965,20,0.029792741332264838,23.783586035407964,True,S16,0.4704456126397843,0.4520436758849927,23.670690006770926,S06,P_mid,saddle
0.0014835714652626786,0.0069064375115597204,20,0.029792741332264838,27.365315010016555,True,S16,0.4704456126397843,0.44278537539492036,27.32471660952977,S01,P_hard,saddle
0.003468694622906221,0.01030600806321507,17,0.029792741332264838,111.51144031871405,True,S15,0.5157868180899281,0.5083614918432607,111.124641185288,S07,P_easy,hemisphere
,,0,0.029792741332264838,,False,S15,0.5157868180899281,,,,P_mid,hemisphere
,,0,0.029792741332264838,,False,S15,0.5157868180899281,,,,P_hard,hemisphere
