E_NUC,E_miss,E_rep,IK_enumeration_time,L_q,NUC_generation_time,continuation_check_time,coverage_evaluation_time,executed_E_NUC,executed_E_miss,executed_E_rep,experiment_config_hash,failure_reason,geometric_refinement_time,geometry_baseline,joint_travel,legacy_coverage_efficiency,legacy_missed_fraction,lift_found,max_axis_error,max_joint_travel,max_position_error,max_visit_count,min_joint_limit_margin,min_mu_bar,min_sigma_min_5,overall_pass,overlap_area_fraction,placement_id,q_sample_count,repository_commit,seed,single_coverage_fraction,skeleton_id,skeleton_policy,strict_coverage_pass,strict_kinematics_pass,surface_id,surface_path_length,total_planner_evaluation_time
0.44278537539492036,0.08844587636910682,0.3543394990258135,6.694525741040707,23.700237336149016,0.0015469864010810852,5.380065411329269,0.8959369659423828,0.44250242509312593,0.08844587636910682,0.3540565487240191,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011904008686542511,False,23.700237336149016,0.5674005305783593,0.08844587636910684,True,0.10688198904663837,15.512550884638106,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535676,True,0.17350929087384032,P_mid,3167,78876d52d5313c0e99978700ff3cb7de02e2d0a5,,0.7380448327570528,S01,reverse_order,True,True,saddle,6.007360362998978,14.888113498687744
0.44815092934592615,0.08846302554324975,0.3596879038026764,6.694525741040707,23.702352640861996,0.0017163082957267761,5.393554680049419,0.8988188877701759,0.44758502874233713,0.08846302554324975,0.3591220031990874,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011921711266040802,False,23.702352640861996,0.5676083878896847,0.0884630255432498,True,0.10688198904663837,15.623489969612107,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535667,True,0.18030205054813297,P_mid,3165,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260909,0.7312349239086173,S02,seeded_random,True,True,saddle,6.00504266305448,14.810196287930012
0.4441777910391512,0.08753293083325138,0.35664486020589986,6.694525741040707,23.734330500120954,0.0017147660255432129,5.360726900398731,0.8972434923052788,0.4438948407373567,0.08753293083325138,0.3563619099041053,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011977344751358032,False,23.734330500120954,0.5677549401733198,0.08753293083325142,True,0.10688198904663837,15.56438538118809,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535669,True,0.17394158426218165,P_mid,3171,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260910,0.7385254849045669,S03,seeded_random,True,True,saddle,6.009627896991919,14.778904356062412
0.4413439898272677,0.08893548328550786,0.3524085065417598,6.694525741040707,23.751852502426594,0.0016813650727272034,5.366695232689381,0.8990593999624252,0.4410610395254732,0.08893548328550786,0.35212555623996533,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.012043826282024384,False,23.751852502426594,0.5665139075483334,0.08893548328550793,True,0.10688198904663837,15.461807506191112,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535676,True,0.16710816509029952,P_mid,3176,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260911,0.7439563516241925,S04,seeded_random,True,True,saddle,6.013543417008745,14.781114406883717
0.4416710204428552,0.08380102758623086,0.35786999285662435,6.694525741040707,23.849179370803412,0.00240151584148407,5.38540730625391,0.8964134380221367,0.4413880701410608,0.08380102758623086,0.3575870425548299,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.01183297485113144,False,23.849179370803412,0.569520225708591,0.08380102758623087,True,0.10688198904663837,15.757832538337484,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535675,True,0.17145120087404325,P_mid,3175,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260912,0.7447477715397258,S05,seeded_random,True,True,saddle,6.015515352966494,14.808386839926243
0.4520436758849927,0.08573732431626278,0.3663063515687299,6.694525741040707,23.670690006770926,0.0017006248235702515,5.31819474697113,0.8936608657240868,0.45147777528140376,0.08573732431626278,0.36574045096514096,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011940091848373413,False,23.670690006770926,0.5699545888626302,0.0857373243162628,True,0.10688198904663837,15.815947278596687,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535671,True,0.19298028838879766,P_mid,3154,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260913,0.7212823872949395,S06,seeded_random,True,True,saddle,5.998191292914567,14.729088544845581
0.44645440620154153,0.08753995060433176,0.35891445559720975,6.694525741040707,23.806808668735766,0.0016921758651733398,5.3872997015714645,0.8997596502304077,0.44617145589974705,0.08753995060433176,0.35863150529541526,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.016739584505558014,False,23.806808668735766,0.5673510117087377,0.08753995060433184,True,0.10688198904663837,15.641645510133634,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535679,True,0.17296424747770625,P_mid,3175,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260914,0.7394958019179619,S07,seeded_random,True,True,saddle,6.013869066314357,14.817654207348824
0.4483912057736571,0.08957137390815015,0.358819831865507,6.694525741040707,23.715313799174098,0.001681216061115265,5.400040753185749,0.8947741314768791,0.44782530517006813,0.08957137390815015,0.35825393126191796,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011907756328582764,False,23.715313799174098,0.5666811358254993,0.08957137390815029,True,0.10688198904663837,15.568726023833976,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535667,True,0.17774076686615267,P_mid,3169,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260915,0.7326878592256972,S08,seeded_random,True,True,saddle,6.007560335781724,14.803964078426361
0.4451780536159957,0.08861419792994676,0.356563855686049,6.694525741040707,23.755300885788113,0.0017695352435112,5.3837448209524155,0.8973521590232849,0.44489510331420123,0.08861419792994676,0.35628090538425444,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.01187325268983841,False,23.755300885788113,0.5668975323014852,0.08861419792994685,True,0.10688198904663837,15.519892651422987,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535667,True,0.17172511828958859,P_mid,3174,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260916,0.7396606837804646,S09,seeded_random,True,True,saddle,6.011589152629734,14.798788145184517
0.4412199306917917,0.08635439430207868,0.354865536389713,6.694525741040707,23.78956582241982,0.0017500892281532288,5.380861483514309,0.9041243940591812,0.4409369803899973,0.08635439430207868,0.3545825860879186,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011935211718082428,False,23.78956582241982,0.5679195931476223,0.08635439430207881,True,0.10688198904663837,15.571791680675299,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535676,True,0.16799610253299904,P_mid,3179,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260917,0.7456495031649223,S10,seeded_random,True,True,saddle,6.015657895984967,14.82554317265749
0.4414699931653151,0.08749745135460686,0.35397254181070825,6.694525741040707,23.812586134553133,0.0016885921359062195,5.98235435038805,0.8950095474720001,0.44118704286352056,0.08749745135460686,0.3536895915089137,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011858679354190826,False,23.812586134553133,0.5670100695061897,0.08749745135460685,True,0.10688198904663837,15.5501345653108,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535668,True,0.16573159959342418,P_mid,3180,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260918,0.746770949051969,S11,seeded_random,True,True,saddle,6.017773611228814,15.41284691542387
0.44647273356874406,0.08810263242731772,0.3583701011414263,6.694525741040707,23.742166261009313,0.0016667544841766357,6.986811950802803,0.8939661458134651,0.44618978326694947,0.08810263242731772,0.3580871508396318,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011872544884681702,False,23.742166261009313,0.5674074488695156,0.08810263242731786,True,0.10688198904663837,15.585347295711653,0.0005051352956906788,5,0.0,48.857988370701406,0.760564063953567,True,0.17513556154763632,P_mid,3172,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260919,0.7367618060250459,S12,seeded_random,True,True,saddle,6.00955372730376,16.410303629934788
