R_G0,R_q,anchor_id,anisotropy_level,cbar_q_max,cbar_q_min,expensive_direction_wins,failure_count,kappa_R,mean_sign_asymmetry,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,paired_strict_pass,probe_length_requested,relative_paired_length_mismatch,sign_asymmetry_max,sign_asymmetry_min,surface_id
1.1209501674133333,0.9648578920392834,A12,P_low,8.546233467070172,8.857504859090916,False,0,1.2565292778239798,0.05716694763310072,0.18601612024847256,0.7420907756819477,1.1687392835211532,True,0.008,6.422074894443797e-09,0.07525183739952125,0.039082057866680196,hemisphere
1.203969367331329,0.9263449362998858,A13,P_low,6.761786045733423,7.299425711487269,False,0,1.4495422374722005,0.06492278473629967,0.23339725192002977,0.9260385935228881,1.4664349338135472,True,0.004,1.6164190862547057e-08,0.0653261472761847,0.06451942219641466,hemisphere
1.203969367331329,0.9449041209557084,A13,P_low,7.156167666625409,7.573432592703073,False,0,1.4495422374722005,0.07057311409883182,0.2304400544639076,0.911631483919096,1.4478548621967315,True,0.008,1.0984700562349792e-09,0.02558688555354216,0.1155593426441215,hemisphere
1.1578196791938096,1.094220511319644,A14,P_low,8.02794108716289,7.336675746903237,True,0,1.3405464095284563,0.0301779000966405,0.24043221225074426,1.0191114515170558,1.5106355895714263,True,0.004,1.2947631682080907e-08,0.057988994252408804,0.002366805940872198,hemisphere
1.1578196791938096,1.138306554336294,A14,P_low,8.19986681756475,7.203566373511572,True,0,1.3405464095284563,0.025291965268780938,0.23665354085695833,1.0128826388637646,1.4868941972042693,True,0.008,6.631871267426259e-09,0.007699891438021724,0.04288403909954015,hemisphere
1.556498223750012,1.4758968277938478,A00,P_mid,11.505894463454911,7.7958663822414875,True,0,2.4226867205369422,0.00488864364644137,0.26980308100436895,0.7232997717033954,1.6951727579504503,True,0.004,9.756440447206138e-09,0.001973447934158773,0.007803839358723966,hemisphere
1.556498223750012,1.4518117863180384,A00,P_mid,11.37618981013696,7.8358571802122405,True,0,2.4226867205369422,0.010578224327018847,0.266292488337712,0.7223834705205981,1.6731157042258447,True,0.008,6.004757671998484e-09,0.020018312035168087,0.001138136618869605,hemisphere
1.5234129654928672,1.321617662040101,A01,P_mid,6.682281450408832,5.056138127038798,True,0,2.3207870634317715,0.03959157247137,0.3478713935736343,0.7524742352938613,2.1856759658231444,True,0.004,2.325448752830972e-08,0.06346773257368593,0.015715412369054067,hemisphere
1.5234129654928672,1.3442799566685004,A01,P_mid,6.791149985776247,5.051886664000113,True,0,2.3207870634317715,0.027652072355204872,0.34617117659642876,0.7496957364937363,2.174993502555362,True,0.008,4.825558572521538e-09,0.023509015036945163,0.03179512967346458,hemisphere
3.3718048126265945,2.6492895420669837,A02,P_mid,7.728446914287108,2.9171771494094036,True,0,11.369067694451864,0.003684609802200876,0.3272089802294401,0.6669146712250312,2.1094182311699408,True,0.004,1.7225852905547456e-08,0.0037828715842609766,0.0035863480201407754,hemisphere
3.3718048126265945,2.6471378232200364,A02,P_mid,7.7212769096922,2.9168397814284828,True,0,11.369067694451864,0.008617379025532598,0.32565130670473835,0.65865238236162,2.0963574630224824,True,0.008,1.104240223565034e-08,0.011540290840423044,0.005694467210642155,hemisphere
3.7605594964135354,2.864543926424169,A03,P_mid,11.485376977842805,4.0094958474524365,True,0,14.141807726066022,0.017661609086145738,0.29861719273380566,0.5251738547203557,1.876211821946501,True,0.004,1.2105002547210808e-08,0.023633372388638905,0.01168984578365257,hemisphere
3.7605594964135354,2.8649354442886934,A03,P_mid,11.488376838530463,4.009995011033416,True,0,14.141807726066022,0.038394023502275824,0.295317877226436,0.5131199647749647,1.8554822226136976,True,0.008,3.3295811854155977e-09,0.054951984131371666,0.02183606287317998,hemisphere
4.022810856932688,3.1262928798205283,A04,P_mid,14.7944457570377,4.732264802358187,True,0,16.183007190655506,0.12787182934969407,0.2649030969379149,0.4098572038744237,1.6643861580609194,True,0.004,1.892494754657248e-08,0.17582268364089707,0.07992097505849109,hemisphere
4.022810856932688,3.2903601336393407,A04,P_mid,15.572715612327059,4.732830140116814,True,0,16.183007190655506,0.06954320961114839,0.26121439480688685,0.39721495412092195,1.64121004257167,True,0.008,1.3797643583224328e-09,0.10981600674321622,0.029270412479080552,hemisphere
2.892766773603475,3.0447605374914204,A05,P_mid,22.548266334806755,7.40559595973491,True,0,8.36809960646426,0.1106111662395057,0.22329112857031536,0.3311859253736202,1.4029381608072915,True,0.004,2.0662569745477644e-08,0.1594053698653838,0.06181696261362759,hemisphere
2.892766773603475,3.369355507428379,A05,P_mid,25.056694101117237,7.436643015518854,True,0,8.36809960646426,0.0331866159926973,0.21871342239296537,0.3180944841851961,1.3741764328950015,True,0.008,4.532205990712135e-09,0.035160186997177,0.031213044988217614,hemisphere
2.187583588699631,2.156663240720006,A06,P_mid,15.790373950750809,7.3216687949293195,True,0,4.785521957547957,0.037140874714973716,0.23070817512671568,0.4847692222273151,1.4495394643211548,True,0.004,1.7667130779164264e-08,0.07416108467752952,0.00012066475241790668,hemisphere
2.187583588699631,2.2939409851829757,A06,P_mid,16.867283222121472,7.352971733392721,True,0,4.785521957547957,0.029693974512309856,0.22678368020070744,0.47235454678862077,1.4248818627010449,True,0.008,7.933451421845983e-09,0.04580264122115755,0.013585307803462161,hemisphere
1.8281752624483527,1.7902720532269674,A07,P_mid,12.724528986958433,7.107595163552073,True,0,3.3422247902281033,0.07428619998480777,0.23644474735693757,0.587934438097754,1.485582347643639,True,0.004,1.912969500687811e-08,0.13282207069686605,0.015750329272749507,hemisphere
1.8281752624483527,1.9730305460798987,A07,P_mid,13.814149740380635,7.001488024514966,True,0,3.3422247902281033,0.038634990713273296,0.23285032849439172,0.5785352706323401,1.4629986139302633,True,0.008,4.2017858376680595e-09,0.03587082151456759,0.041399159911979004,hemisphere
1.3244350932283717,1.3070963494914132,A08,P_mid,11.677522393267804,8.933941555120622,True,0,1.7541283161748458,0.10322067367137469,0.19142256382173067,0.6253187264583243,1.202707968491934,True,0.004,1.2136336423676508e-08,0.14204148022526075,0.06439986711748864,hemisphere
1.3244350932283717,1.438535601573528,A08,P_mid,12.959309653865052,9.008681912140123,True,0,1.7541283161748458,0.04309573897992868,0.18810244149815633,0.615309759938607,1.1818476399329163,True,0.008,8.976889110529074e-09,0.06889112492954565,0.017300353030311712,hemisphere
1.0873990830378064,0.9840749042775649,A09,P_mid,10.84396174485772,11.019447501121427,False,0,1.182436765791462,0.05945193958243843,0.17403737580110307,0.6854619309453273,1.0934768321583306,True,0.004,1.1746103005180752e-08,0.04469703943270749,0.07420683973216938,hemisphere
