L_G_integrated,L_q_actual,L_q_per_surface_length,R_G0,anchor_id,anisotropy_level,continuation_runtime,eigen_direction,failure_reason,kappa_R,lift_found,max_axis_error,max_position_error,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,probe_length_requested,relative_length_error,shared_q_hash,sign,sqrt_lambda_initial,strict_kinematics_pass,surface_id,surface_length_actual,witness_index
0.026049469145969464,0.032022116693869465,4.002764596327746,2.3206120747634227,A03,P_low,0.6308542769402266,min,,5.385240401537797,True,0.0038204650903558017,0.000990920778015339,0.27063067650983186,1.0181581254803609,1.7490847656317279,0.008,2.3968591868206435e-09,75ee7ced967cd8a4b8fcb267efedf98e9a6aa2c29724c98a79a730cc09f36311,-1,3.279307840601457,True,hemisphere,0.007999999980825127,1172
0.026134816272320737,0.03180767226866919,3.975959035722709,2.3206120747634227,A03,P_low,0.629490727558732,min,,5.385240401537797,True,0.0038389867615015102,0.0009963864561456951,0.271881245091462,1.0209083222586277,1.749435247985734,0.008,5.379984652220671e-10,75ee7ced967cd8a4b8fcb267efedf98e9a6aa2c29724c98a79a730cc09f36311,1,3.279307840601457,True,hemisphere,0.007999999995696012,1172
0.06085395311991093,0.0603782886885683,7.547286120627174,2.3206120747634227,A03,P_low,0.640076850540936,max,,5.385240401537797,True,0.0072462351230681244,0.0009919342582298087,0.271881245091462,1.0086637621313634,1.7089891552613177,0.008,4.578617433109722e-09,75ee7ced967cd8a4b8fcb267efedf98e9a6aa2c29724c98a79a730cc09f36311,-1,7.610001371766107,True,hemisphere,0.00799999996337106,1172
0.05876948971793525,0.05996712769460199,7.495891055920901,2.3206120747634227,A03,P_low,0.6337966667488217,max,,5.385240401537797,True,0.0071538945110539865,0.0009853379706899555,0.27113028047659304,1.0209083222586277,1.749435247985734,0.008,1.2552964310380554e-08,75ee7ced967cd8a4b8fcb267efedf98e9a6aa2c29724c98a79a730cc09f36311,1,7.610001371766107,True,hemisphere,0.007999999899576286,1172
0.015809143558524277,0.021428820200342997,5.357205053548515,2.02425879815516,A04,P_low,0.5764391832053661,min,,4.097623681908573,True,0.004130074124400399,0.0009977930034577862,0.2483517972624169,0.9160305449333344,1.5603943421997655,0.004,6.463755312241526e-10,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,-1,3.9601572239959597,True,hemisphere,0.003999999997414498,1558
0.015748071942987642,0.021262631955597674,5.315658121952145,2.02425879815516,A04,P_low,0.5828059380874038,min,,4.097623681908573,True,0.00414233924665318,0.0009990538872375566,0.2485536234077144,0.9207118104001607,1.5616624158706696,0.004,2.5030339346338026e-08,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,1,3.9601572239959597,True,hemisphere,0.003999999899878643,1558
0.031956600028184796,0.0298328405517583,7.458210139969482,2.02425879815516,A04,P_low,0.5850961925461888,max,,4.097623681908573,True,0.007415473252225594,0.0009985329921550817,0.24540849516531604,0.9039506808409852,1.5419015751236809,0.004,2.7217074080598813e-10,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,-1,8.016383102751535,True,hemisphere,0.003999999998911317,1558
0.032010989161092136,0.0300750499297383,7.518762486180957,2.02425879815516,A04,P_low,0.5578022804111242,max,,4.097623681908573,True,0.00744873798605611,0.0009984373032806083,0.2485536234077144,0.9207118104001607,1.5616624158706696,0.004,4.982711292178532e-10,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,1,8.016383102751535,True,hemisphere,0.003999999998006916,1558
0.031705650062334105,0.0431179165512825,5.3897395777101424,2.02425879815516,A04,P_low,0.6110491286963224,min,,4.097623681908573,True,0.004130074124400399,0.0009977930034577862,0.2481529335217566,0.9113763159485854,1.5591448813171969,0.008,1.6327004852267901e-09,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,-1,3.9601572239959597,True,hemisphere,0.007999999986938396,1558
0.031389861563891897,0.04223689176081764,5.279611517856539,2.02425879815516,A04,P_low,0.6047049174085259,min,,4.097623681908573,True,0.00414233924665318,0.0009999426086884152,0.2485536234077144,0.9207118104001607,1.5616624158706696,0.008,9.045047046421506e-09,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,1,3.9601572239959597,True,hemisphere,0.007999999927639624,1558
0.0637202877916026,0.05940759381186322,7.425949241273797,2.02425879815516,A04,P_low,0.6269994685426354,max,,4.097623681908573,True,0.007415473252225594,0.0009985329921550817,0.2422889364869683,0.8867620510410992,1.522301387947622,0.008,1.9917849921474717e-09,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,-1,8.016383102751535,True,hemisphere,0.00799999998406572,1558
0.06402498063855076,0.060302133550187,7.537766778227932,2.02425879815516,A04,P_low,0.6100350627675653,max,,4.097623681908573,True,0.00746303401822965,0.000999275386463704,0.2485536234077144,0.9207118104001607,1.5616624158706696,0.008,1.1204188184871233e-08,8a17f94e7c1551846f8daf55880d4c7645e69412ce87010bb6bbbc3879e2a067,1,8.016383102751535,True,hemisphere,0.007999999910366495,1558
0.02928172858234386,0.04181586451946191,10.453966133863025,1.2387041251694413,A05,P_low,0.5636372836306691,min,,1.5343879097117907,True,0.007203284917431412,0.0009828431410999153,0.2140102390202183,0.7242760285130976,1.3446263317640317,0.004,3.8239528730998895e-10,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,-1,7.316798954398141,True,hemisphere,0.003999999998470419,1969
0.028222100609140537,0.04006232084952103,10.015580272276582,1.2387041251694413,A05,P_low,0.5616704439744353,min,,1.5343879097117907,True,0.007076335292998538,0.0009911539715072545,0.21757619102312095,0.7400983880686669,1.367031208198269,0.004,5.980314984541102e-09,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,1,7.316798954398141,True,hemisphere,0.00399999997607874,1969
0.03639290261349142,0.04450435652978395,11.12608914188996,1.2387041251694413,A05,P_low,0.5711215836927295,max,,1.5343879097117907,True,0.005273383120906021,0.0007517620524350213,0.21628133435367897,0.7242963128435751,1.358895623744165,0.004,8.48813424061956e-10,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,-1,9.063349047848433,True,hemisphere,0.003999999996604746,1969
0.03608361757351593,0.04127621436193443,10.31905360497744,1.2387041251694413,A05,P_low,0.5497149070724845,max,,1.5343879097117907,True,0.007166678127691347,0.0009980989670326603,0.21757619102312095,0.7400983880686669,1.367031208198269,0.004,1.4045700366671632e-09,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,1,9.063349047848433,True,hemisphere,0.00399999999438172,1969
